130966	0.1926605504587156	1
1468413	0.08333333333333333	2
1794449	0.1746031746031746	3
1852545	0.10526315789473684	4
1858696	0.01	6
1866702	0.14705882352941177	7
1936313	0.011764705882352941	9
1942180	0.3125	10
1964547	0.1276595744680851	11
1976608	0.47337278106508873	12
1994002	0.2	13
2232040	0.15489130434782608	14
2246105	0.38333333333333336	16
2254469	0.0625	17
2267791	0.40860215053763443	19
2364167	0.07462686567164178	20
2518380	0.0967741935483871	23
2559826	0.0625	24
2567096	0.30666666666666664	25
2572586	0.5964912280701754	28
2609891	1.0	29
2627179	0.1956521739130435	30
2635122	0.03571428571428571	32
2729419	1.0	33
2887806	0.13333333333333333	36
2994656	0.022222222222222223	37
3078282	0.08	38
3150839	0.020833333333333332	39
3199072	0.15	40
3259311	0.0390625	41
3337801	0.7162162162162162	42
3356124	0.17073170731707318	43
3368296	0.4344262295081967	44
3420498	0.02631578947368421	45
3444845	0.058823529411764705	46
3461630	0.06451612903225806	47
3537269	0.08439897698209718	48
3632172	0.08536585365853659	49
3661963	0.10606060606060606	50
3710774	0.05128205128205128	52
3782364	0.22580645161290322	53
3806164	0.021505376344086023	54
1858696	0.01	6
1976608	0.011834319526627219	12
2232040	0.001358695652173913	14
2246105	0.008333333333333333	16
2609891	0.011695906432748537	29
3337801	0.013513513513513514	42
130966	0.009174311926605505	1
1891278	0.022099447513812154	8
1976608	0.029585798816568046	12
2232040	0.016304347826086956	14
2254469	0.020833333333333332	17
2443793	0.009900990099009901	21
2559826	0.0625	24
2572586	0.10526315789473684	28
2609891	0.12280701754385964	29
3356124	0.04878048780487805	43
3444845	0.11764705882352941	46
3537269	0.017902813299232736	48
3632172	0.013550135501355014	49
3661963	0.015151515151515152	50
3666422	0.015151515151515152	51
3710774	0.02564102564102564	52
1853078	0.013157894736842105	5
1964547	0.09574468085106383	11
2232040	0.010869565217391304	14
2267791	0.07526881720430108	19
2729419	0.05319148936170213	33
2729419	0.010638297872340425	33
2729419	0.010638297872340425	33
2729419	0.010638297872340425	33
2729419	0.010638297872340425	33
2729419	0.010638297872340425	33
2729419	0.010638297872340425	33
2729419	0.031914893617021274	33
2729419	0.010638297872340425	33
2729419	0.010638297872340425	33
2729419	0.010638297872340425	33
2232040	0.001358695652173913	14
3368296	0.00819672131147541	44
2609891	0.005847953216374269	29
2609891	0.005847953216374269	29
2609891	0.005847953216374269	29
2609891	0.005847953216374269	29
130966	0.01834862385321101	1
1794449	0.031746031746031744	3
1858696	0.01	6
1942180	0.1875	10
